Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
171162119680585_910808955715894,https://www.facebook.com/TarletonCOGS/posts/910808955715894,"Online classes are training for life, and more insight about balancing work and grad school.",Link,,,12/15/16 6:15 AM, ,163,153,0,266,250,0,3,2,2,0,0,249,151,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_910785905718199,https://www.facebook.com/TarletonCOGS/posts/910785905718199,Graduating in May?  Don't forget to apply for graduation by January 27th if you want to walk.  See the link for details.,Link,,,12/14/16 6:32 AM, ,78,78,0,113,113,0,2,2,2,0,0,112,77,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_910778672385589,https://www.facebook.com/TarletonCOGS/posts/910778672385589,Did you miss the latest issue of the COGS newsletter?  Check it out on our blog!,Link,,,12/13/16 6:18 AM, ,155,155,0,233,233,0,4,4,4,0,0,232,154,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_910787819051341,https://www.facebook.com/TarletonCOGS/posts/910787819051341,Learn more about Tarleton's TMATE program!  Attend tonight's info session at the Fort Worth campus.  Check out the calendar for more info.,Link,,,12/12/16 11:35 AM, ,154,119,0,220,169,0,5,1,1,0,0,168,118,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_910773675719422,https://www.facebook.com/TarletonCOGS/posts/910773675719422,"Learn more about graduate faculty member in the Nursing program, Dr. Mary Winton, in the latest Faculty Unscripted video.",Link,,,12/12/16 8:55 AM, ,155,150,0,247,241,0,2,1,1,0,0,244,151,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_905288729601250,https://www.facebook.com/TarletonCOGS/posts/905288729601250:0,Extra graduation tickets are disbursed starting Monday!  Contact edunn@tarleton.edu for more information.,Photo,,,12/9/16 6:32 AM, ,959,940,0,1517,1478,0,8,4,4,0,0,823,476,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_905298612933595,https://www.facebook.com/TarletonCOGS/posts/905298612933595:0,The Center for Instructional Innovation is seeking a Graduate Assistant. The position reports directly to the Manager of Instructional Design. Contact sw_plake@tarleton.edu for more info.,Photo,,,12/8/16 6:48 AM, ,903,838,0,1474,1362,0,10,9,12,0,0,752,419,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_905293346267455,https://www.facebook.com/TarletonCOGS/posts/905293346267455:0,The struggle is real.,Photo,,,12/7/16 2:39 PM, ,703,593,0,1106,956,0,27,10,21,0,0,706,428,0,0,25,0,0,0,0,0,0,0,0,0,0
171162119680585_905284762934980,https://www.facebook.com/TarletonCOGS/posts/905284762934980,"Money management with you in mind!  Like ""Tarleton State University Money Management"" to get great tips and financial strategies.",Link,,,12/6/16 3:26 PM, ,125,120,0,195,191,0,7,5,5,0,0,190,119,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_905279396268850,https://www.facebook.com/TarletonCOGS/posts/905279396268850,Thoughts and tips on how to choose a journal carefully.,Link,,,12/6/16 6:16 AM, ,277,245,0,405,372,0,8,6,8,0,0,372,245,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_905271889602934,https://www.facebook.com/TarletonCOGS/posts/905271889602934,Do you have the entrepreneurial spirit? Learn more about Entrepreneurs of Erath and how you could win part of $25k in prizes to put toward your business idea.  http://buff.ly/2g12P4N,Link,,,12/5/16 4:05 PM, ,170,170,0,250,250,0,1,1,1,0,0,250,170,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_905248676271922,https://www.facebook.com/TarletonCOGS/posts/905248676271922,Studying for finals?  The Dick Smith Library is offering extended hours through December 14th!  See details below.,Link,,,12/5/16 9:33 AM, ,146,136,0,233,220,0,5,3,3,0,0,220,136,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_899801780149945,https://www.facebook.com/TarletonCOGS/posts/899801780149945:0,Support local artisans and businesses at the 23rd annual Staff Council Holiday Arts & Crafts Showcase!  Today in the Thompson Student Center from 9-6!,Photo,,,12/2/16 6:37 AM, ,1187,1036,0,1836,1608,0,14,10,15,0,0,810,465,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_902248323238624,https://www.facebook.com/TarletonCOGS/posts/902248323238624,The winners are . . .,Photo,,,12/1/16 1:54 PM, ,56,56,0,87,87,0,9,8,9,0,0,87,56,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_899815076815282,https://www.facebook.com/TarletonCOGS/posts/899815076815282,Need to check your application status?  Directions here!,Link,,,12/1/16 6:41 AM, ,135,94,0,237,169,0,5,3,3,0,0,186,100,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_901310479999075,https://www.facebook.com/TarletonCOGS/posts/901310479999075,**GIVEAWAY!** This drawing will be tomorrow!,Photo,,,11/30/16 12:15 PM, ,302,236,0,462,371,0,44,41,51,0,0,428,273,0,0,41,0,0,0,0,0,0,0,0,0,0
171162119680585_899793456817444,https://www.facebook.com/TarletonCOGS/posts/899793456817444,Have you seen our list of grad student scholarships?  Apply through the General Scholarship application today!,Link,,,11/30/16 6:24 AM, ,464,181,0,744,293,0,27,23,24,0,0,341,195,0,0,16,0,0,0,0,0,0,0,0,0,0
171162119680585_899881916808598,https://www.facebook.com/TarletonCOGS/posts/899881916808598,Questions regarding Texas residency?  Check out this FAQ list!,Link,,,11/29/16 3:29 PM, ,74,71,0,115,110,0,2,1,1,0,0,110,71,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_899782303485226,https://www.facebook.com/TarletonCOGS/posts/899782303485226,Check out the latest issue of our weekly newsletter!,Link,,,11/29/16 6:08 AM, ,73,73,0,123,123,0,4,4,5,0,0,123,73,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_899869050143218,https://www.facebook.com/TarletonCOGS/posts/899869050143218,"Interested in carrying a flag at the upcoming graduation ceremony? Sign up here! (No December graduates, please.)",Link,,,11/28/16 4:03 PM, ,166,76,0,252,105,0,5,2,2,0,0,111,78,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_899781453485311,https://www.facebook.com/TarletonCOGS/posts/899781453485311,Graduation tickets are here!  Stop by the COGS office or request that they be mailed by completing this form: https://goo.gl/forms/Spvf6E6VTQcCcBpU2,Link,,,11/28/16 7:55 AM, ,147,100,0,239,148,0,9,8,10,0,0,164,107,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_895227433940713,https://www.facebook.com/TarletonCOGS/posts/895227433940713:0,Save the Date!  The next open house for Tarleton's College of Graduate Studies is February 4th in Waco.,Photo,,,11/25/16 4:17 PM, ,1059,942,0,1789,1562,0,19,13,20,0,0,1003,521,0,0,14,0,0,0,0,0,0,0,0,0,0
171162119680585_895219267274863,https://www.facebook.com/TarletonCOGS/posts/895219267274863:0,"Graduation tickets become available this Monday, November 28th.  If you need your graduation tickets mailed, please email edunn@tarleton.edu.  (COGS ceremony only.)",Photo,,,11/25/16 8:54 AM, ,795,779,0,1270,1234,0,16,11,17,0,0,781,439,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_895224140607709,https://www.facebook.com/TarletonCOGS/posts/895224140607709:0,Timeline Photos,Photo,,,11/24/16 10:10 AM, ,205,205,0,325,325,0,1,1,1,0,0,272,166,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_895207957275994,https://www.facebook.com/TarletonCOGS/posts/895207957275994,"**The University will close today at noon for the Thanksgiving holiday.  Normal operations resume Monday, November 28th.**",Status,,,11/23/16 6:26 AM, ,43,39,0,96,92,0,1,0,0,0,0,92,39,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_895226707274119,https://www.facebook.com/TarletonCOGS/posts/895226707274119,"Check out the latest issue of our weekly newsletter, The COGS Connection, on our blog!",Link,,,11/22/16 3:14 PM, ,63,62,0,112,111,0,1,0,0,0,0,111,62,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_895213560608767,https://www.facebook.com/TarletonCOGS/posts/895213560608767:0,Tarleton faculty:  Don't forget!  Results of Comprehensive Exams are due in the COGS office by 5 p.m. today.,Photo,,,11/22/16 6:41 AM, ,360,347,0,674,660,0,7,4,5,0,0,558,273,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_895205320609591,https://www.facebook.com/TarletonCOGS/posts/895205320609591:0,Interested in participating in a research study on pain (with no pain involved)?  Contact Dr. Amber Harris-Bozer at alharris@tarleton.edu for more information.,Photo,,,11/21/16 3:21 PM, ,356,353,0,702,698,0,7,5,8,0,0,597,281,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_895202037276586,https://www.facebook.com/TarletonCOGS/posts/895202037276586,"Looking for a graduate assistantship? The Center for Instructional Innovation (CII) is looking for someone to assist with Portfolium, tech and distance learning initiatives, events, etc.  Check out Hire A Texan by clicking below for more details.",Link,,,11/21/16 11:00 AM, ,81,78,0,150,148,0,4,3,3,0,0,148,78,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_890849797711810,https://www.facebook.com/TarletonCOGS/posts/890849797711810,Check out these tips for financial success in paying for grad school.,Link,,,11/18/16 6:10 AM, ,59,59,0,103,103,0,2,2,3,0,0,103,59,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_890872084376248,https://www.facebook.com/TarletonCOGS/posts/890872084376248,Balancing Work and Grad School? Your 4-Step Survival Guide.,Link,,,11/17/16 6:49 AM, ,82,82,0,158,158,0,4,4,4,0,0,158,82,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_891548540975269,https://www.facebook.com/TarletonCOGS/posts/891548540975269:0,"It's not too late to sign up for Study Abroad for next summer!  Travel to Poland, Germany, Slovakia, or the Czech Republic.  Contact Dean Barry Lambert at blambert@tarleton.edu to discuss. #TSUInternational Week",Photo,,,11/16/16 2:18 PM, ,550,550,0,1434,1434,0,2,2,4,0,0,1243,446,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_890845954378861,https://www.facebook.com/TarletonCOGS/posts/890845954378861,Graduating soon?  Take into consideration these nine things every graduate should know.,Link,,,11/16/16 6:03 AM, ,125,105,0,203,162,0,10,9,10,1,1,171,110,0,0,10,0,0,0,0,0,0,0,0,0,0
171162119680585_890839897712800,https://www.facebook.com/TarletonCOGS/posts/890839897712800,"Stay up to date with the news for Tarleton's graduate students!  Check out the latest issue of our weekly newsletter, The COGS Connection!",Link,,,11/15/16 4:54 PM, ,64,64,0,114,114,0,1,1,2,0,0,114,64,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_890832387713551,https://www.facebook.com/TarletonCOGS/posts/890832387713551,Time management tips:  Set five minute timers to increase your productivity.,Link,,,11/15/16 6:47 AM, ,61,61,0,112,112,0,0,0,0,0,0,110,60,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_890856207711169,https://www.facebook.com/TarletonCOGS/posts/890856207711169,Learn more about the TMATE program at tonight's information session.,Link,,,11/14/16 1:19 PM, ,29,29,0,58,58,0,0,0,0,0,0,58,29,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_890826091047514,https://www.facebook.com/TarletonCOGS/posts/890826091047514,It's #TSUInternational Week!  Follow the week's activities and learn more about international cultures! TSUInternational,Link,,,11/14/16 8:23 AM, ,48,48,0,82,82,0,0,0,0,0,0,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_887188404744616,https://www.facebook.com/TarletonCOGS/posts/887188404744616:0,"“Tarleton means a lot to me. This is the place where my American dreams started.”  Meet alumna, Rachel Li, in our latest spotlight. http://buff.ly/2eJLhI6",Photo,,,11/11/16 11:44 AM, ,724,724,0,2106,2103,0,9,7,19,0,0,1586,493,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_888971087899681,https://www.facebook.com/TarletonCOGS/posts/888971087899681,"Thank you, veterans, for your service!  Learn more about the history of Veterans Day.",Link,,,11/11/16 6:24 AM, ,65,63,0,114,112,0,1,0,0,0,0,111,62,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_887187164744740,https://www.facebook.com/TarletonCOGS/posts/887187164744740,Everything you need to know about managing your student email account. http://www.tarleton.edu/technology/studentemail/,Link,,,11/10/16 4:39 PM, ,80,80,0,129,129,0,2,2,3,0,0,128,78,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_887185888078201,https://www.facebook.com/TarletonCOGS/posts/887185888078201,Looking forward to graduating in May 2017?  You may submit your graduation application now!  Follow the link for more info.,Link,,,11/10/16 6:35 AM, ,44,44,0,72,72,0,2,2,3,0,0,71,43,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_887179218078868,https://www.facebook.com/TarletonCOGS/posts/887179218078868,Interested in learning more about the TMATE program?  Consider attending this upcoming info session.  TMATE Tarleton Model for Accelerated Teacher Education,Link,,,11/9/16 4:15 PM, ,75,72,0,121,114,0,2,1,1,0,0,113,71,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_887176891412434,https://www.facebook.com/TarletonCOGS/posts/887176891412434,Tips for navigating conferences.,Link,,,11/9/16 6:08 AM, ,81,78,0,128,126,0,1,0,0,0,0,125,77,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_887175601412563,https://www.facebook.com/TarletonCOGS/posts/887175601412563:0,Graduating with your master's or doctorate this semester?  Check your Tarleton email for important information sent today. #TarletonGradStudies,Photo,,,11/8/16 4:04 PM, ,928,861,0,2884,2778,0,12,6,7,0,0,1965,531,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_887173451412778,https://www.facebook.com/TarletonCOGS/posts/887173451412778:0,Today's the deadline for submission of defended theses/dissertations! #tarletongradstudies,Photo,,,11/8/16 10:49 AM, ,861,849,0,2698,2684,0,7,5,8,0,0,1863,520,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_886497394813717,https://www.facebook.com/TarletonCOGS/posts/886497394813717,The #TAMUSPathways Student Research Symposium has concluded for another year.  Congratulations to all of our student researchers! Thanks also to our Tarleton faculty and staff for your support!,Photo,,,11/7/16 8:54 AM, ,92,89,0,157,152,0,17,15,35,0,0,151,88,0,0,17,0,0,0,0,0,0,0,0,0,0
171162119680585_884479055015551,https://www.facebook.com/TarletonCOGS/posts/884479055015551:0,#TAMUSPathways is under way!,Photo,,,11/4/16 8:04 AM, ,389,316,0,846,737,0,18,9,18,0,0,620,248,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_881795825283874,https://www.facebook.com/TarletonCOGS/posts/881795825283874:0,Good luck to all of our student researchers at the #tamuspathways Student Research Symposium at PVAMU today! #TarletonRSAW,Photo,,,11/4/16 6:22 AM, ,246,246,0,576,576,0,6,5,5,0,0,490,198,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_881793125284144,https://www.facebook.com/TarletonCOGS/posts/881793125284144:0,A record number of Tarleton students and faculty head out today for the #tamuspathways Student Research Symposium at Prairie View!  Good luck to our #Tarleton student researchers! #TarletonRSAW,Photo,,,11/3/16 11:16 AM, ,247,243,0,558,550,0,8,5,5,0,0,469,191,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_881791421950981,https://www.facebook.com/TarletonCOGS/posts/881791421950981,Preparing for your first academic conference. #TarletonRSAW,Link,,,11/3/16 6:11 AM, ,44,44,0,72,72,0,0,0,0,0,0,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_881789601951163,https://www.facebook.com/TarletonCOGS/posts/881789601951163,Have you heard about the new Ag Innovation Grant? #TarletonRSAW https://www.youtube.com/watch?v=5MRGKP943vM,Link,,,11/2/16 2:04 PM, ,171,76,0,304,155,0,12,7,11,0,0,187,95,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_881788118617978,https://www.facebook.com/TarletonCOGS/posts/881788118617978,"***** #TarletonRSAW Faculty Forums continue today!  3 PM COE in Math 125, & also at 3 PM COST in SCI 109!  *****",Status,,,11/2/16 8:59 AM, ,35,35,0,66,66,0,0,0,0,0,0,66,35,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_881778021952321,https://www.facebook.com/TarletonCOGS/posts/881778021952321,#TarletonRSAW continues today!  Faculty Forums are on the schedule.  See the complete schedule by visiting our event page.,Link,,,11/1/16 9:48 AM, ,24,24,0,37,37,0,1,1,1,0,0,37,24,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_881776785285778,https://www.facebook.com/TarletonCOGS/posts/881776785285778,"What are you doing next summer? Consider traveling to Poland for Study Abroad!  Find out more tonight from 6:00-7:30 PM at the Autry Agriculture Building, Room 209. Register for the meeting here: https://goo.gl/forms/lXDap5V8nNUPnHfS2",Link,,,11/1/16 6:44 AM, ,97,83,0,156,140,0,6,3,4,0,0,140,83,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_881765948620195,https://www.facebook.com/TarletonCOGS/posts/881765948620195:0,Have a safe Halloween!,Photo,,,10/31/16 2:21 PM, ,329,327,0,904,899,0,10,5,8,0,0,765,258,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_881751561954967,https://www.facebook.com/TarletonCOGS/posts/881751561954967,Tarleton's Research & Scholarship Appreciation Week continues!  Check out highlights of the week by following the event! #TarletonRSAW,Link,,,10/31/16 7:26 AM, ,39,39,0,57,57,0,0,0,0,0,0,57,39,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_878828788913911,https://www.facebook.com/TarletonCOGS/posts/878828788913911,"Graduate student researcher, Sarah Shawver, talks about her research on soil microbial genomics.  Listen to Sarah discuss her research and opportunities in this featured #TarletonRSAW video.  https://youtu.be/qAKfuTDBGg0",Link,,,10/27/16 8:30 AM, ,78,66,0,136,122,0,4,2,3,0,0,122,66,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_876712242458899,https://www.facebook.com/TarletonCOGS/posts/876712242458899,It's Research & Scholarship Appreciation Week!  Check out updates and activities throughout the week! #tarletonrsaw,Link,,,10/27/16 6:18 AM, ,21,21,0,34,34,0,1,1,1,0,0,34,21,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_878280998968690,https://www.facebook.com/TarletonCOGS/videos/878280998968690/,Applying to Grad School #BeyondaBachelors,Video,,,10/26/16 1:01 PM, ,615,609,0,1639,1632,0,9,6,9,0,0,1162,406,0,0,8,0,0,0,0,57,61,1,1,35494,2418283
171162119680585_878230218973768,https://www.facebook.com/TarletonCOGS/videos/878230218973768/,Time Management #BeyondaBachelors,Video,,,10/26/16 11:05 AM, ,700,620,0,1740,1619,0,12,10,17,0,0,1155,412,0,0,8,0,0,0,0,61,71,1,1,11303,2399725
171162119680585_878203508976439,https://www.facebook.com/TarletonCOGS/videos/878203508976439/,Financial Aid & Scholarships #BeyondaBachelors,Video,,,10/26/16 10:02 AM, ,568,568,0,1556,1556,0,5,5,7,0,0,1097,368,0,0,5,0,0,0,0,37,40,0,0,43203,2949647
171162119680585_878150642315059,https://www.facebook.com/TarletonCOGS/videos/878150642315059/,Applying to Grad School #BeyondaBachelors,Video,,,10/26/16 8:05 AM, ,600,579,0,1607,1577,0,9,7,11,0,0,1111,381,0,0,7,0,0,0,0,36,44,1,1,11451,1828279
171162119680585_876708999125890,https://www.facebook.com/TarletonCOGS/posts/876708999125890,Today is the Beyond a Bachelor's Open House!  See the schedule of events here!,Link,,,10/26/16 6:03 AM, ,25,25,0,43,43,0,0,0,0,0,0,41,23,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_877561149040675,https://www.facebook.com/TarletonCOGS/posts/877561149040675,Zoom links for tomorrow's open house sessions have been posted on the event page!  #beyondabachelors,Link,,,10/25/16 1:12 PM, ,24,24,0,44,44,0,0,0,0,0,0,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_876709905792466,https://www.facebook.com/TarletonCOGS/posts/876709905792466,"Tomorrow's #BeyondaBachelors Open House will feature a session on Time Management by current grad student, Shelby Gilson.  Learn more about Shelby in our recent Student Spotlight.",Link,,,10/25/16 6:06 AM, ,129,87,0,230,147,0,9,6,6,0,0,150,87,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_876711452458978,https://www.facebook.com/TarletonCOGS/posts/876711452458978,Check out this week's issue of #TheCOGSConnection on our blog.,Link,,,10/24/16 4:10 PM, ,59,59,0,102,102,0,1,1,2,0,0,100,57,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_876689082461215,https://www.facebook.com/TarletonCOGS/posts/876689082461215,Don't forget!  Our Stephenville open house is this Wednesday!,Link,,,10/24/16 8:42 AM, ,67,65,0,120,117,0,1,0,0,0,0,115,63,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_871739256289531,https://www.facebook.com/TarletonCOGS/posts/871739256289531,Have you met Lego Grad Student?,Link,,,10/21/16 5:09 PM, ,134,110,0,234,197,0,10,7,7,1,1,196,109,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_113568242449186,https://www.facebook.com/events/113568242449186/,"Join us for a week long celebration of research, scholarship, and creative activities.",Status,,,10/21/16 12:22 PM, ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_871681862961937,https://www.facebook.com/TarletonCOGS/posts/871681862961937,"Looking for a unique promotions and event experience geared toward money management? Consider applying for Tarleton’s SALT Ambassador Program!  Contact Ms. Crystal Martinez-Smith at cmsmith@tarleton.edu for more information, or to apply. #SALTmoney",Status,,,10/21/16 6:30 AM, ,49,49,0,76,76,0,0,0,0,0,0,75,48,0,0,0,0,0,0,0,0,0,0,0,0,0
